sample_id,bases,number_of_reads,coverage,avg_read_length,insert_size_metrics,platform,instrument_model,library_source,library_strategy,library_layout,seqencing center
BS_HSYF7G2D,86805882348,577866385,49.279264,150.217913,387,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_HT2S4SW0,61375494315,408282856,34.819188,150.325916,410,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_HTEPAKCM,30163748482,115128811,,262,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_HTGDSPQA,111340458661,741859313,62.593605,150.082983,403,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_HV8PFRBR,27051204228,105257604,,257,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_HVCBQ58H,49040112908,326563604,27.878666,150.170173,391,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_HW4J7JM8,138245570830,920788810,76.388373,150.138196,367,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_HW4MYBZ2,119651587300,1196515873,75.356743,100,468,ILLUMINA,Illumina HiSeq 2500,GENOMIC,WGS,paired-end,BGI@CHOP Genome Center
BS_HWGWYCY7,18044889200,90224446,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_HX0S30NE,32935999360,122895520,,268,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_HYKV2TH9,129344100962,860676537,75.049943,150.281895,406,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_HZ707C55,31684266232,118224874,,268,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_HZE3KYZ1,29221092384,110685956,,264,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_HZHEF797,142781325989,951190041,70.424691,150.108096,362,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_HZNKSQ17,112995048300,753300322,50.848142,150,318,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_HZRM07TW,40269515286,147507382,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_HZV4WDTB,108972806478,725567379,60.226033,150.189782,383,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J037K4BM,107411728843,715124288,61.512295,150.200085,374,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J1AB8PMA,30037416750,109226970,,275,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_J33YVP27,103307249463,688236406,58.798501,150.104308,375,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J354PJZN,69248546538,460788029,36.823881,150.282868,394,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J483EMFP,31046718659,115415311,,269,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_J4E9SW51,139237592674,927838608,77.511647,150.066608,348,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J4GQPZS0,27231722464,103937872,,262,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_J4WKRNHA,52132157972,347146229,30.001291,150.173482,419,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J52D4XQY,113266266853,756658041,55.814977,149.692808,289,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J5596HKA,65212659089,434192021,37.502854,150.193131,387,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J5J0EA7Y,119660543425,796850598,66.856299,150.166849,400,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J60G8DMK,40391800075,146879273,,275,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_J6Q1Z24T,95965111500,639767410,59.091774,150,333,ILLUMINA,Illumina HiSeq 2500,GENOMIC,WGS,paired-end,BGI@CHOP Genome Center
BS_J6VKB1VE,28488284480,104736340,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_J6VRW67C,84868988418,565588253,47.797991,150.054369,412,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J70GK8SM,10161655000,50808275,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_J71N7D09,50983010810,200720515,,254,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_J764TSC8,64640179050,430934527,29.181551,150,345,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_J7EMBT8S,46935515847,312878002,26.458562,150.012195,409,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J7WQHJDQ,71127312910,473701661,38.157725,150.152129,374,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J8EH1N7V,136366140938,907523838,80.158475,150.261773,420,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J8EK6RNF,116096404384,772937109,63.308739,150.201618,392,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J8G4SH4Z,38930354760,141052010,,276,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_J8VX4D17,31324395676,117760886,,266,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_J996NDK4,57096913743,379974115,31.705198,150.265272,394,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J9CBGP57,31664278185,120396495,,263,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_J9K1Y535,50471566650,336477111,23.786587,150,321,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_J9M165VZ,68129505845,453557966,37.847558,150.211243,369,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_J9M42E4M,55812149786,369616886,27.381978,151,296,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_JA3XXP1Y,96184382146,640777479,55.133792,150.105747,404,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JAEM78XS,23636914750,94547659,,250,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JAT12TX2,37835064340,125281670,,302,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Novogene
BS_JB3J82ZK,95231552077,634644349,54.017252,150.054991,360,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JB43XBCQ,16075040820,79579410,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,The Translational Genomics Research Institute
BS_JBGZ7HHZ,26625523100,96820084,,275,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JBHQ6G3J,113319511019,755959538,62.355572,149.901556,337,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JBY9S5D4,125140363430,837571741,64.792582,149.408531,339,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JC2187NA,113696124835,757043043,64.513403,150.184492,384,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JC7E55BV,30923919682,215495830,232.63587,143.501244,224,ILLUMINA,HiSeq X Ten,GENOMIC,WXS,paired-end,NantOmics
BS_JC8YV5V9,125881036763,838688144,70.10321,150.092782,367,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JCPKYHKY,38270226500,139164460,,275,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JCWD4DMA,23948052834,237109434,200,101,174,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,The Translational Genomics Research Institute
BS_JD05XR6E,125152155008,834039050,71.119074,150.05551,365,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JD5FE0V5,47174404169,320441926,369.072726,147.216704,282,ILLUMINA,HiSeq X Ten,GENOMIC,WXS,paired-end,NantOmics
BS_JDD16DMY,62252903693,414378665,34.336984,150.231923,390,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JDMM2XG4,93010177341,620003257,50.91855,150.015627,344,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JDS0SYST,109052323155,728555484,54.839284,149.682935,279,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JDZX545X,95394106050,635960707,56.887284,150,334,ILLUMINA,Illumina HiSeq 2500,GENOMIC,WGS,paired-end,BGI@CHOP Genome Center
BS_JE1DF581,46114711568,307144875,25.430157,150.139935,336,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JEPRW1KE,65254814861,434603551,36.487161,150.14791,359,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JEZBA2EW,133463283150,889755221,68.509509,150,314,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_JF2EP1G9,45410960319,302608109,26.109813,150.065246,408,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JFB984RG,28709183637,105937947,,271,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JFEZA9KE,30285168736,124119544,,244,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JFR750KD,39890225375,145055365,,275,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JG0BEXPR,65946163331,439535905,36.401453,150.035896,340,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JG9JZTA9,31474971396,117883788,,267,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JGA9BP3A,15589381000,77946905,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_JGKRN7NA,118684043352,790261730,66.092272,150.18321,347,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JGPR9SR2,24593884250,98375537,,250,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JGTBRH16,71723111251,479345296,38.449949,149.627235,290,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JH29M4KG,43844425008,161192739,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JHEHVG4M,53869396824,358682007,31.344482,150.187062,377,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JHGFJR3D,114515774894,763658382,61.537294,149.95681,347,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JHGW42S6,29146687944,110404121,,264,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JHMWZ3NH,6445528110,63817110,87,101,189,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,The Translational Genomics Research Institute
BS_JJ593ZW7,66623810997,443454301,36.710141,150.238279,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JJNCV530,60296566569,401490782,34.524506,150.181696,397,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JJNSP29S,108957501344,726377386,58.537828,150.00123,318,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JJVH7WR0,24061661674,119117137,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Ashion
BS_JJWC13GG,84935051267,565458921,44.942696,150.20552,394,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JJZPY3BG,116561690987,775709232,65.299918,150.264669,360,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JK0VPG1T,28096869720,111939720,,251,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JK5GTHVG,133110851619,886767146,74.199581,150.10801,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JKXA3FQC,37249227290,135946085,,274,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JM979K1M,69462768364,463070227,35.051626,150.004825,347,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JMD386Z2,15246694774,75478687,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Ashion
BS_JMHG7GCN,30541426253,123649499,,247,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JN7F983Y,63145154751,420275085,35.927814,150.2472,392,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JNFPEM6F,70847348821,471407922,37.930714,150.288838,382,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JNHXS2PQ,11456369501,113429401,178,101,171,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,The Translational Genomics Research Institute
BS_JNRAKEMV,42385754600,282422693,24.334244,150.079139,410,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JNS7Q60A,110986745187,739883884,61.202471,150.005626,366,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JQB0CTE7,59100137560,393395450,32.547329,150.230862,381,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JQDT3FKQ,58753544477,391179536,33.040261,150.195854,370,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JQNF0FQP,141804757760,945717117,71.972084,149.944159,304,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JQVAWTTM,29446219932,145773366,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,The Translational Genomics Research Institute
BS_JQXHHK0K,19899930616,98514508,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Ashion
BS_JR56RQDC,121645776756,810653966,68.445672,150.058819,394,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JR5ATB7G,37264170074,146709331,,254,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JRFVST47,115911521759,771411590,63.143758,150.258984,394,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JRYJGYC4,31595334140,119227676,,265,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JS95PE0J,32740027840,125923184,,260,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JSMAT49K,116819886466,777589987,66.234528,150.23327,384,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JSNJZERZ,107080103815,713801394,61.223592,150.013862,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JSPR854S,27371753651,101002781,,271,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JSQGSVTT,12012498933,118935633,200,101,180,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,Ashion
BS_JT5BXPHZ,40925358162,135514431,,302,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Novogene
BS_JT82QGXF,33150969700,128992100,,257,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JTBM5TSE,121178749349,806969522,68.907204,150.165212,368,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JTMXAMB7,10529339600,52646698,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_JTSWHVNR,56862303384,378453686,32.569536,150.249041,398,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JVA2NQFF,40457173625,147116995,,275,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JVTQD8HH,118354552867,789145815,64.600066,149.978053,357,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JVW2JJ39,34040862254,143028833,,238,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JWCX8R17,25979983504,104757998,,248,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JWDK21ED,27622871409,193612408,211.749909,142.670977,210,ILLUMINA,HiSeq X Ten,GENOMIC,WXS,paired-end,NantOmics
BS_JWETX0BH,71536863827,476207914,40.746753,150.221913,393,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JWSR581E,42669640350,158035705,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JX1PK0VW,114172940476,760380704,64.417141,150.152338,385,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JX449BF5,29449287468,109885401,,268,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JX7S9MY7,16199495580,61130172,,265,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JXAVKXZE,36691570019,122714281,,299,,BGISEQ,BGISEQ-500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI
BS_JXEQWWJH,48238511957,321276991,27.999062,150.146177,421,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JXNZYGCR,38929205556,145802268,,267,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_JZ40GV74,84484057800,563227052,40.55,150,289,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_JZAENWRM,59905458753,398471040,35.233921,150.3383,399,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JZKV3CQ1,70304675560,468380865,34.332636,150.101511,358,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_JZRM1S3T,28613303628,104810636,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_K049HVGR,131368476275,877573680,69.476811,149.695096,301,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K07KNTFY,120212141523,801188032,69.869979,150.042358,402,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K0R1DMA7,67137515995,446918705,37.960535,150.223106,389,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K17VQECG,31577790816,119612844,,264,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_K1ZCZDGY,63382130234,422591676,34.467375,149.984332,347,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K24D4BGK,18561224266,186127645,200,99.723092,159,ILLUMINA,Illumina HiSeq 2500,GENOMIC,WXS,paired-end,CHOP DGD
BS_K25F4J3V,21462558632,80084174,,268,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_K2FHZGTK,23434193020,88098470,,266,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_K2S0JAFS,54544196782,363241896,31.542041,150.159432,422,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K2VYFVKZ,36045962820,133503566,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_K33VBFJV,53163490800,354423272,23.887351,150,267,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_K3ER45RV,38915771184,145751952,,267,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_K3N0H305,66756430504,446845962,33.258395,149.394727,318,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K3PPH522,92818727984,618651016,52.802381,150.034067,361,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K3Y06EKR,126069975115,839353233,71.066941,150.198951,377,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K3YT05M7,94204788771,626889415,53.993249,150.273376,400,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K44TMQ9G,68770916714,457686954,38.802039,150.257542,396,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K4XGEGW0,50134092087,333927307,28.105684,150.134748,405,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K5802F84,59618028699,223288497,,267,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_K65XZGKM,63220580012,420586276,34.296771,150.315366,398,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K6A9Z04J,126057777246,840745699,62.177479,149.935679,298,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K6BDQS4D,111766858350,745112389,51.644189,150,279,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_K6BMXTW5,95713739124,637693070,54.812277,150.093742,399,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K6DDD96R,84484057800,563227052,40.55,150,289,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_K74PZET7,40069622970,148406011,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_K756ZQDR,49328709612,328547440,28.520889,150.141817,421,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K7A7QW76,43381968905,288826924,24.836971,150.200571,440,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K7MVS0Z7,35947135068,134131101,,268,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_K7R4CV56,61875208933,412409618,35.501885,150.03338,358,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K81DR8XG,35867737120,136899760,,262,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_K89V7JNJ,90625452869,603787078,51.016299,150.095052,354,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K9NDFNWV,43102218514,287172527,24.486688,150.09172,412,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_K9TB43R2,66701509974,443701070,37.773555,150.329838,427,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KA6B8TG8,65594794122,436733032,36.521723,150.194259,372,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KABQQA0T,36352712100,121175707,,300,,BGISEQ,BGISEQ-500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI
BS_KAD49R68,114023423068,759340359,62.284272,150.161152,373,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KAPQRSFM,59646849534,397581372,31.778664,150.024256,335,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KAZENYZE,125260196100,835067974,70.465349,150,370,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_KB57P6YZ,53394760200,355965068,32.131475,150,306,ILLUMINA,Illumina HiSeq 2500,GENOMIC,WGS,paired-end,BGI
BS_KB9GJDCS,109619232840,730644480,60.62723,150.030878,378,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KBEX4RT2,14548791400,72743957,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_KBM2MTND,72343742947,481629950,41.039974,150.206072,395,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KBPBCWA0,143195366784,955069138,71.859261,149.931938,347,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KBT7MQ6H,24545975230,100187654,,245,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_KC1C1TZA,43926892977,292678504,25.402321,150.085819,423,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KC7HM9HA,59281010882,394383692,33.814887,150.313038,414,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KCN7NG92,119970098311,799381284,65.920369,150.078693,343,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KD07YRG3,66652449389,443510157,38.413225,150.28393,405,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_KDSTG5YY,30465919260,112836738,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_KE56MMY0,24975596520,99109510,,252,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
